,MEBT:XCB5:CUR,MEBT:YCB5:CUR,MEBT:Q6:CUR,MEBT:Q7:CUR,MEBT:YCB7A:CUR,MEBT:YCB7B:CUR,MEBT:Q8:CUR,MEBT:Q9:CUR
0,0.4204053039653868,0.24543706479928795,0.3466281097102048,0.3012663015172546,0.2700202014346169,0.4707529465605951,0.14034554945552774,0.1901325371569114
1,0.44782278499084577,0.2558902620313364,0.38978995992083504,0.3274521330406105,0.2977124673623546,0.5011739776554023,0.14570952550220434,0.22700448436481568
2,0.0867763995581809,0.3099858043306751,0.3480892296433834,0.3504738959791856,0.26612657107873866,0.42390576787914597,0.2989576411881119,0.18522954202174233
3,0.1517748569456773,0.27502284688118883,0.33169418259482414,0.35141384193368563,0.33517078677917667,0.3766113397037032,0.31351162280922473,0.27573304501229273
4,0.1579463442624605,0.2859696212877541,0.33514472053247496,0.3476923500975378,0.3325990863177623,0.38372619096405863,0.3247952845666922,0.27962870968520515
5,0.15070275823731225,0.28354782003926593,0.33621338063785183,0.3411430851737466,0.32650930372916676,0.37745897176081317,0.31120560831015476,0.2567505624864545
6,0.13885202682650616,0.2802581699041691,0.33352730629392124,0.32756298422077007,0.33153669727080554,0.36250505239107617,0.30108632152815384,0.22624543305320194
7,0.12081972075399017,0.28137143819581417,0.3313707232880133,0.316367716160835,0.3521774061306193,0.3462075987332562,0.30096060233991334,0.191182942821979
8,0.10008675766053783,0.29465572296996567,0.3466767606294179,0.3085678310846643,0.37319091139564575,0.3328546290648281,0.2973895076044357,0.18027279246502867
9,0.09403175595479708,0.32858422008545574,0.3691959545359243,0.3042976127060937,0.3981742989241584,0.3475120911418778,0.29945749736724664,0.2198907797713732
10,0.11112746648221765,0.3621315993958775,0.3879180175682474,0.3355196881265176,0.41035811828642876,0.383049080375512,0.34209566329201685,0.2603806235029926
11,0.11487019171177859,0.3664530743921413,0.39076949901461655,0.3485473862028621,0.4362053376403526,0.3873759444588402,0.3717303563382935,0.2411492307272989
12,0.10665444850927522,0.3934674877865177,0.4044421337514652,0.3409642634151331,0.45934477370144994,0.3737678922138657,0.3574793534451575,0.2629116574018347
13,0.24073299046805796,0.34741930061503634,0.41978333519756234,0.2475555898169594,0.27978163103827686,0.1807504323531412,0.33654004860103376,0.32636363400463564
14,0.07668330322901128,0.4576605441981646,0.380190437554063,0.3934304474813952,0.2788584005315763,0.09304190808355918,0.44035077819888657,0.4101015211752663
15,0.07575374368913948,0.46506640760122936,0.46271107699657477,0.40676017106932466,0.27671998428405364,0.09118036241283657,0.4385075727141634,0.4330636777322227
16,0.075278323041613,0.4611560690854155,0.4979642722832381,0.4022073648110993,0.4175340290750491,0.10397776530275263,0.14870274683176699,0.4071379305026528
17,0.07512601492086397,0.4598251241944932,0.5038791996560871,0.3430506086655303,0.37747468196891293,0.10380818603275316,0.1335943564209634,0.39632205626185596
18,0.07144669036624014,0.4730480472484432,0.5076520796553382,0.41139309725570433,0.3658333950210998,0.10378408303798735,0.1329253129445557,0.40632271664928493
19,0.0802087787493438,0.3908386721200435,0.40056124156227085,0.34996190138844957,0.30871035404782027,0.12028328062816934,0.22218901432495225,0.10634911917944892
20,0.06433637195565713,0.09000365782238991,0.4174289810946332,0.40866529320707157,0.43671887086610456,0.3245052120831583,0.1845918432914758,0.11863531258714155
21,0.13664630637683625,0.08874572889367514,0.46186324210589613,0.1800008021718126,0.37080230385566354,0.37420672582456094,0.2195775943026505,0.10697360217129116
22,0.12219449128029812,0.08856863830244686,0.4597738385861807,0.18329391752086405,0.3744883185350977,0.38130818785413667,0.2151946727782505,0.10741889033514852
23,0.09166235706556432,0.0795864054965065,0.389384727488636,0.19406810268855998,0.45568978210798416,0.31083017620763326,0.1338169141926711,0.14183996599761978
24,0.08636177107016345,0.07888305113546577,0.39799330934056043,0.19361037778070972,0.4803552211311666,0.35925897563395726,0.1333386756333106,0.14957271249674067
25,0.1011716654880565,0.07885648622793488,0.3996497873248428,0.1933902708540232,0.48446592129609856,0.3746720942928834,0.13150847572163604,0.15186738611029815
26,0.11545171337711378,0.08223832661219653,0.4190905690366775,0.1740430116526494,0.5308545245293123,0.21463851796720929,0.14233506201729568,0.14716580838757418
27,0.12160551328964782,0.0828779129277981,0.4290020037940454,0.17654006940998385,0.5559514993996257,0.21405602098421017,0.1413225804632212,0.14819708143694268
28,0.12108340694826429,0.08273256288104858,0.4557901123999988,0.17529088497305315,0.5603657952339268,0.21025003798157157,0.14187071920661126,0.15583214774440074
29,0.12465521196096184,0.08104042186660898,0.4481220835838706,0.18904638346470345,0.5529757204494512,0.20669694820006634,0.1403223117600237,0.16950165939762923
30,0.09723886266610754,0.08257979991790246,0.39040848812090134,0.16941076996539067,0.5846192854956491,0.31489446821422995,0.14885508479855095,0.12820482946279807
31,0.08299543120332013,0.08192426287291867,0.38891024321947276,0.17573271977236024,0.6122365344755357,0.3528341628531368,0.14893501169248038,0.12895324173476935
32,0.08075997316789799,0.07608482973762451,0.4089300109400946,0.17759790046931714,0.6098104696889615,0.34599071033984957,0.14461572029739983,0.15107405756303524
33,0.07294204403003315,0.0765708508883597,0.41973291032162185,0.18128516205964804,0.6798631793477361,0.3825381394370561,0.14463111173051219,0.15660670541165897
34,0.06878885499101736,0.0735547258482079,0.4131747830089496,0.1891254901772432,0.7441433115394851,0.4028745158343494,0.14225051307469805,0.17000985909791527
35,0.3529639456697418,0.2538426656740993,0.29945389622755203,0.15607487548744833,0.4230775092210053,0.2213617130865624,0.23901066289593825,0.12867153809241028
36,0.05472069494968299,0.07511045442401743,0.46240145475239136,0.17059060999853634,0.7699841620154144,0.43047662011665355,0.14521184701897058,0.18010584397881244
37,0.05510079602265756,0.07545045728189188,0.4910422192636953,0.16781391800631168,0.8090358509352946,0.43657449963888245,0.14573139456886908,0.1889773708424312
38,0.05807950330369823,0.07432197085359062,0.5116538325185647,0.16272238504255296,0.7366761835166322,0.4057754971684788,0.14376320712600069,0.1978335841611736
39,0.05372976027269543,0.07837468322073918,0.4884036453047293,0.17003637521165293,0.7010767593546189,0.453489845089047,0.14835365844421294,0.15913730707857182
40,0.05684127968286511,0.07795075174151178,0.4890810303447397,0.17113217859451665,0.746469019217658,0.45767409084527677,0.14397902293377945,0.16469357978761495
41,0.05811396620401219,0.07881284593718535,0.47934686646329994,0.17223912716341103,0.7598216657096535,0.45838231091734416,0.143065299935738,0.1699256950016405
42,0.05706353414126633,0.07957643220131312,0.4917759049818595,0.17107360407979078,0.7200342266335873,0.490094635688922,0.14655297872391668,0.1595675041162293
43,0.05580178941893575,0.08038464808034475,0.5098052272465833,0.16751267190017027,0.7359970860755182,0.5011057989833554,0.14719533168136892,0.16060285518082956
44,0.05642176627601651,0.08011179317140975,0.5231415202856069,0.16676346201259074,0.755160384133085,0.5082774615527326,0.14730273519092318,0.16317657194479224
45,0.05598966613875128,0.07893589296808058,0.5439297415408162,0.16605020029423487,0.7875215005754651,0.5103645150224005,0.14801592803639313,0.17460586713983645
46,0.05763592200532426,0.07789895318602429,0.515406607641403,0.17105865776662538,0.8773116458276098,0.4951674922967193,0.14599782333025307,0.18033734244559657
47,0.05653749120718292,0.07945651662127165,0.5355527678651528,0.1643545529082096,0.8120974132704869,0.5045350059982467,0.14668150183483253,0.17227754112560523
48,0.05702781221497101,0.07845048961586941,0.5363841381029711,0.1637703406913139,0.8282120266134356,0.505828736173429,0.1448808058894529,0.18198067089771505
49,0.05608734285646108,0.08124055794591918,0.5521969988373696,0.16308899538239677,0.8369497401332634,0.5247903485390121,0.14955289384389645,0.1661492926480491
50,0.056378377587859275,0.0776271589803503,0.5657404639464314,0.1634686388735962,0.8159441664829401,0.5296775400045799,0.14400287008985463,0.18729934383180483
51,0.053074119143246806,0.07575321768497507,0.6002519134590851,0.16963232922885726,0.8382265539262916,0.5890054148261387,0.14543509183258307,0.19608229648290368
52,0.053581072269559646,0.07700932883847367,0.604914605502738,0.1664807767539668,0.8447371191869282,0.5693894725904532,0.14722001849798053,0.1902267773340292
53,0.053742193248876115,0.07766023660241146,0.6075868011825345,0.16790016445397196,0.8445152198928738,0.58425694141331,0.1480076029022309,0.1929287758703805
54,0.053055346591294184,0.07755722574404199,0.6104420121556076,0.16509737548537293,0.8770563402496778,0.5777530508047348,0.14709803922356765,0.19159481604830952
55,0.05272220751415544,0.07708588782151124,0.6281132757132036,0.16411812344645726,0.8844370268967832,0.5897959820256262,0.1476562770646317,0.18959045486835063
56,0.05486270321952608,0.07805591542519885,0.6255103855308973,0.16907740994579407,0.8780754586591577,0.5702296743617363,0.14916951671360668,0.19615696681653444
57,0.05280728935618807,0.07697385682471393,0.6284266503479727,0.1645461642029284,0.8742786758314971,0.577775166809673,0.14653529866124299,0.19020447701772886
58,0.057815418715939974,0.07467557274542075,0.5109744491259005,0.17941080993922087,0.9258838788913781,0.46165961024150326,0.14575493940531853,0.21375024942675183
59,0.05764331568104908,0.07510651081604633,0.49513668600003746,0.18076235262266052,0.9285037849619239,0.44836394283090786,0.1445234212661122,0.20486994167421288
60,0.057825578430363414,0.075319874487375,0.5001741483478375,0.18192836610351548,0.9380404084091808,0.4462977713784728,0.14553082256784183,0.20873458286028865
61,0.05799325891285663,0.07532457067632621,0.4959171334880407,0.18206024134853355,0.936375126890618,0.44610723225609134,0.1453439381847293,0.20757355215176812
62,0.057848119172311085,0.07475045411198104,0.4938500764246178,0.1818414390529091,0.9280577690069773,0.4405137688982898,0.14515935845371644,0.21222207755287864
63,0.0572571800580976,0.07443097474289148,0.492257554637323,0.18130465437647542,0.946812165059564,0.4416184013092751,0.14339862441860743,0.20803706143610984
64,0.057774100145226354,0.07404715162341151,0.47959498695521496,0.18140177107873307,0.9003913532184508,0.43400199416382645,0.14309641976571694,0.20914169929422016
65,0.05755485668145825,0.07424517251019606,0.4873982399879091,0.18291938282599812,0.9959316997849548,0.42976816285442926,0.1427254260414201,0.21706700742752058
66,0.05783187757460638,0.07468865694328668,0.4808270760150167,0.18290251036765318,0.9475854785732107,0.43344835762044737,0.14392232110317013,0.21080603482484747
67,0.05711393223457784,0.0730581992980627,0.4895223901913175,0.1846955924667389,0.9032365466659169,0.44759204115163714,0.14218505199817305,0.24403717287073828
68,0.05823159678698838,0.07452584962602996,0.49016872284946045,0.18096350650497262,0.9575983527426701,0.432998507468519,0.14466961669449582,0.2143419851685137
69,0.05807565285135821,0.07486355062123384,0.49855526917409776,0.17937871068465744,0.8386756425435348,0.44364381548226645,0.14685082947296396,0.23906668836953157
70,0.05913305990486303,0.07448193690881127,0.4947084342532825,0.18513355808466042,0.8586444459141068,0.4536382416558344,0.14391086801792463,0.2295113711432808
71,0.05802771914330687,0.07310084667354996,0.489429526905573,0.18925108522692144,0.8337082402799778,0.45780115458151355,0.14413439629059716,0.23850457001986572
72,0.058604320978331334,0.07563437912606903,0.5179844150561972,0.17683042236300034,0.8468236014924513,0.4577701712635661,0.14493017075200892,0.22375395486909974
73,0.05827957729580089,0.07410579392055189,0.5155701672479358,0.17857130886688202,0.8889007001799241,0.4529140811308591,0.14336526438121489,0.2314465895771801
74,0.05920115354023728,0.07612754053189891,0.51408118118055,0.1768771047730963,0.8796638242888654,0.45276667364459394,0.14562779563390782,0.2294047643885218
75,0.05886913304661221,0.07295767343929517,0.4978925280674226,0.1848753779292994,0.8408268225989388,0.44342129935049635,0.1411484653319593,0.262884865163843
