,train_x,train_y
0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.8, 7.5, 0.0]",0.20796966989199944
1,"[0.006373430517191825, -0.001634446264172795, 1.0719718875454986e-05, 0.0018485568654339406, 0.0044074033552681646, -0.0012944387638842468, 8.528537518384578, 8.925315959350577, 0.0]",6.044460691404263e-13
2,"[-0.004194019966069638, -0.004337017112706336, 0.00018707982575048398, -0.003983186942597091, 0.0050384631976372754, 0.004734275667818516, 5.543143034298508, 20.94998006823195, 4.270762236032271]",0.0
3,"[-0.0006207311591600904, 0.008754237587411909, 0.006915273109869909, -0.0024391677089508224, 0.002566932425894067, -0.004674716555898665, 17.998871944653217, 14.048311601617709, 9.788424691967052]",0.0
4,"[-0.004468012241899189, 0.004172670535833552, -0.0047422683899852386, -0.0064803755608480096, 0.005166087723730246, -0.007339523674835317, 11.624427298524477, 16.84287181019716, 0.0]",0.0
5,"[-0.0019668915113903434, 0.004464192299943789, -0.009538659524812693, -0.004612398724354854, -0.006937679894043375, -0.0016165517241771073, 12.892063031172121, 8.555701672825002, 1.3712166907126864]",0.0
6,"[0.0025968355825080574, -0.0015558288998503722, 0.0054538432971863665, 0.004851870346632662, 0.00422269445482823, -0.0009794329724812812, 15.128783192153644, 5.253951568415214, 8.77821634271318]",0.0
7,"[0.00044777509880026834, -0.0020509393385605905, 0.002073327807388544, 0.002600413652043942, -0.0014480809222009426, 0.004396167877471578, 22.308379847192157, 0.0, 0.0]",0.0
8,"[0.005215554918956335, -0.005631654520954826, -0.0016892527267393478, -0.004279151220965434, -0.0009818826681315604, 0.005222898071595468, 15.34241943170679, 10.340744574519004, 0.0]",0.0
9,"[0.0036000594487336952, -5.270854175720426e-05, 0.0007713420415460443, 0.0027634650601457535, -0.0006337595448085853, -0.002453795271727417, 14.578580225154976, 13.584138882601511, 0.0]",0.0
10,"[-0.00042543915967941396, -0.00011767126941401718, -0.0009621938438626899, -0.005922173348577083, 0.00012454241748581884, 0.0009629346434390184, 6.294248396641454, 3.1207661259041544, 1.4018751154839646]",8.352660763732643e-36
11,"[-0.0002578444544861193, -0.002204228331316359, -0.0006944902165575308, 0.0042092527043404455, 0.0019694776164058837, 0.0041294046517051635, 5.840980178007115, 1.9381586100714019, 0.0]",1.1417125272802405e-45
12,"[-0.001098477023577143, -0.0001761529099391616, -0.006633432019158209, -0.004752099842783305, -0.0017679951205225254, -0.0009810594730840208, 9.676158918777137, 2.875019481998894, 0.6362517569681242]",0.0
13,"[0.003949136805960505, 0.009780454363670374, 0.006225736994944856, -0.0039900801567135935, -0.006273721357312474, -0.00802678157230533, 4.591151411712794, 10.779982265182715, 0.0]",0.0
14,"[-0.004865703845754722, -0.008818957551714834, 0.005797898943757145, 0.0017674138794897053, -0.00048740790220397166, 0.00011305094446375254, 7.763167311951041, 5.874913845252675, 1.3805986045436989]",2.0129354116348843e-19
15,"[-0.0014418323628167824, -0.0029626458351511035, -0.007882911637633716, 0.0028800145369722646, 0.0027854769555718645, 0.0009203381583475024, 0.0, 0.0, 2.611012299826793]",0.0
16,"[0.001108181135140535, 0.0033085085046319503, -0.0009093292208972941, 0.001077598611927476, 0.01125385511788033, -3.633736565118483e-05, 6.888623999606291, 5.954236146340223, 0.0]",0.0
17,"[0.007236212700279985, -0.0020875077641707264, -0.0022238034229762347, 0.0007143488579801025, 7.48238345694071e-05, 0.0004124052932187829, 10.830091770684326, 9.222027328641227, 0.0]",9.185227914013537e-24
18,"[0.0010071001879758692, -0.0005390733248723612, 0.0026260656647496996, -0.0006265242840233329, -0.002499631992242568, 3.2202921808540376e-05, 7.351255843716171, 11.626096353368169, 0.0]",3.196281716296329e-64
19,"[0.0021163782298273463, 0.0014833740378905102, -0.0008658124586242715, -0.001617161165405755, 0.006246717184239341, 0.00432533358392694, 0.0, 2.379280750566741, 0.0]",0.0
20,"[-0.0034448964813621175, 0.0025667207613464522, 0.0007495957863304783, 0.0021077108242403783, -0.002197346615025678, -0.0009786038569840122, 4.533143508935672, 7.789213607453806, 0.0]",0.0
21,"[-0.002176581478940688, 0.0011913258012759484, 0.0008722717305365624, 0.0008047458346090248, -0.0015247781419703886, -0.001328460389541935, 5.535609701179943, 7.191840564397036, 0.0]",2.398750012421402e-16
22,"[-0.001589262284814852, 0.003946454422038136, 0.00031905478490291175, 0.0013517369947792714, -0.002399584088454023, 0.004649442721504747, 6.399544423940405, 10.591220420761784, 0.0]",0.0
23,"[-0.0002549885185334599, -0.0028446168369406872, 0.0007672661154439509, -0.0003346083885634694, -0.0012808752421984934, -0.006128016928266251, 0.9805179979765121, 6.868212059347479, 0.0]",2.189134009360041e-301
24,"[-0.003987517271092553, 0.0007020907329034012, 0.0008223792122407943, -0.00039141896669161736, 0.001101111704084147, -0.0009126470510073892, 10.695006545014978, 6.083844570053247, 1.1367844259858388]",9.410870288502763e-180
25,"[0.004300365075096147, 0.0010045792989677666, 0.0017475874450637778, 0.0011230984066764797, -0.006835731966738248, 0.002335385315831637, 1.8124785320814925, 3.9404656392039463, 1.4853936210865468]",4.392354889146794e-304
26,"[-0.0032534593318345718, -0.0013875349222877986, -0.005121370826206901, 0.006100832339771161, -0.0010657129593247747, -0.00046326283266573485, 9.528983336578749, 19.463983638288155, 2.695717362090014]",0.0
27,"[0.00033112965460038886, 0.0014170393324936476, 0.0042315484463728925, -0.0033345745470861198, 0.000682696740001629, -0.0017095308862495387, 9.689326792733578, 0.46610273238292405, 0.0]",0.0
28,"[0.0013815476704468125, 0.0027899131666454303, -0.0006584449573069397, -0.0019733127119817245, 0.0007281485757195879, 0.0023888186267378747, 4.9955709049594015, 17.92528471899912, 0.15755482638208496]",0.0
29,"[-0.00012829147854182495, 0.002088350999657464, -0.003508421537222049, 0.005972724931023102, -0.001775882620855405, -0.00552623719228391, 9.797002688466511, 1.974464706805392, 4.584120704111591]",0.0
30,"[-0.0030355899237521494, -0.005633179369165875, -0.0003609466303666954, -0.00268591269593976, -0.0015230573777457648, -0.0014056730743117554, 10.842347847769313, 12.171505272934393, 0.9328362433912895]",0.0007646140812579357
31,"[-0.0029791558929311915, 0.0032338865000810665, 0.003640668656551784, -0.0008778227961999657, 0.0013798170647845184, 0.00642818361332769, 9.778272316909648, 7.124325483812977, 0.16705465512007778]",3.600210940777241e-15
32,"[0.0013729666227066655, -0.0007207617493780298, -0.0011910069838910508, 0.00014970928741633714, 0.0008749053338786059, -0.0018412757677695188, 3.6760628580566173, 8.081851907134517, 0.0]",3.0767158424120448e-09
33,"[0.004197330038001791, 0.009746683781010354, -0.003764503829302192, 0.00396043249613268, -0.0007933550350406382, 0.002270714598451974, 6.597502118907869, 3.9603351208482938, 0.5755134434755674]",0.0
34,"[-0.0018165232022960534, -0.005201943936578846, 0.00016181805041483568, -2.2507373766522012e-05, -0.008451473758910049, 0.0006673052141361345, 8.537345403189468, 0.1918906421085967, 0.10129942279011582]",0.0
35,"[-0.004223834820683007, -0.0014373746333351386, -0.002347697435608919, 0.0007056677219714115, 0.004737829503808274, -0.0017189633590877593, 16.95149656646143, 5.335761985256717, 0.0]",0.0
36,"[0.003177357783134325, -0.002346240089068707, 0.007937921941344126, -0.004791839828246579, 0.0016502003617688004, -0.00019896205933175748, 4.4223400173308836, 8.430894525258159, 1.0819257944873228]",2.1194981744881144e-180
37,"[-0.003919185355837687, 0.002753640580882631, 0.006120879247315266, 0.00732879419159164, 0.0019568386071210347, -0.0026468005332426093, 1.3408789563937729, 0.16965786042375064, 0.5253930308153993]",0.0
