,IOS:XCB1:VOL,IOS:YCB1:VOL,IOS:YCB1A:VOL,IOS:Q2:POS:VOL,IOS:YCB3:VOL,IOS:YCB4:VOL,IOS:Q5:POS:VOL,IOS:YCB6:VOL
0,0.3348811714237875,0.3320721199484728,0.3352813855701069,0.3206534635186794,0.3345449617033279,0.3340752423368032,0.33498085168237945,0.3335326360965798
1,0.33445944626777224,0.33110081392362495,0.3349389812656761,0.31718427226461937,0.3356290355141247,0.33375600024125834,0.3387836511165965,0.333655520396817
2,0.3546732043159652,0.3513642786792148,0.3587998897029033,0.3259764049090994,0.3447702405034234,0.34930054734913735,0.2783243165110832,0.34592231073363533
3,0.7231151707009483,0.7297706669412316,0.7086830663880862,0.9318262536300828,0.7163425600214123,0.694720138583801,0.08221791108140211,0.6897578326755843
4,1.055456345635918,1.060821350318562,0.9846584402853887,1.3850134909167149,1.0090961553974767,0.983061517091746,0.02808134271452474,0.9804705913995477
5,1.0712160193035631,1.086548072885126,1.0074995733783518,1.4178940015908417,1.0341751720908146,1.0053934560264026,0.0317689717393068,1.0009403937188726
6,0.9622931071282739,0.9355245706081879,0.8718365902222189,0.21435105220935502,0.8445551071515208,0.8874079262515745,0.031536609553397286,0.8712603563187824
7,0.5408233355479002,0.5233875958720454,0.5271144475905231,0.570173444723206,0.5185498226584332,0.5088233102599412,0.11344582134583439,0.4962861409395389
8,0.5880874967841494,0.5639389523663154,0.5728634502560189,0.572094260053192,0.5573281238004895,0.5456561176663304,0.1316517686860869,0.5329507488055452
9,0.6477497725372773,0.6215145442241138,0.6303722127862312,0.6529089175442703,0.609109641337134,0.5967701722304043,0.1477825107839466,0.5865831906791797
10,0.663194629425148,0.6372953385688729,0.6453549144122219,0.6815637052681675,0.6229722767649709,0.6108000863263159,0.1553991822123051,0.6005113247202725
11,0.6622411380319068,0.6360746002255708,0.6444741446722819,0.676591159758015,0.6220049617663951,0.6097556367480583,0.15477416677740702,0.599352041682505
12,0.6419839901394858,0.6132379828216866,0.5794086312676228,0.6519564950541016,0.5836533802717403,0.5929182159187512,0.1539583192819522,0.5806084440128991
13,0.649980368331901,0.6214097348415735,0.6013003551325021,0.6588755734556064,0.6020025856808748,0.5995244893419637,0.1531560039128511,0.5876187248773778
14,0.6579367690759493,0.6290363966097178,0.6127381487372023,0.6690080468684299,0.6122707836161,0.6061488267184871,0.15296764343295804,0.5946483441188471
15,0.6580692682536338,0.6281201592165212,0.614582081778404,0.6635237612624106,0.6142947722114883,0.6055661887952337,0.1523770449513052,0.5940726512727718
16,0.5314346570724251,0.5908683131296146,0.6168665599902562,0.6535533421961948,0.6175744190236035,0.5431172966445769,0.15680118516143315,0.5599716714150148
