,train_x,train_y
0,"[0.0, 0.0, 0.0, 0.0, 26.0, 18.0, 0.0, 0.0, 15.0, 1.9, 195.24, 166.31]",1.4648437500000002
1,"[0.5196705720363863, -0.13428743680989505, -2.4701191426897378, 5.294196157039376, 27.9916906035759, 18.63313235211191, -12.688912189778724, -2.524059171233031, 17.388, 1.615, 197.19240000000002, 162.9838]",0.48828125000000006
2,"[0.7360136380561066, 1.058411940101366, -2.071467160363415, 18.26850690122714, 25.12808898899117, 16.235, -5.39827738626423, 13.43729028737133, 17.388, 1.615, 193.2876, 169.6362]",-3.6621093750000004
3,"[0.518024327581699, -0.31019995228146846, 13.237848905130132, -2.38424777243425, 30.254773590362326, 18.034296820978224, -1.2724623554224255, -34.28658623671753, 16.046335138104098, 1.615, 193.2876, 165.2340535557389]",4.486083984374999
4,"[0.6680830879599793, -0.7597934937666455, -7.408581763560517, 1.3443955559179592, 22.508, 18.96352016510473, 12.59461173462282, -6.975386992250545, 16.344671252128457, 1.615, 195.80062783153502, 167.7623118987555]",-3.0517578125000004
5,"[1.1077705625321672, 0.27312580469861636, 2.008657378333897, 13.510241460751546, 27.694711487783596, 16.235, -19.072025404434903, -16.671913337507146, 14.295843020129078, 1.615, 193.2876, 162.9838]",1.220703125
6,"[0.4805318978925707, -0.07585320827779075, -1.7901427709831854, 32.78926340793435, 29.785419156214033, 18.690883448810272, -3.206457889726395, 6.241764864055487, 17.388, 2.185, 193.2876, 162.9838]",4.0283203125
7,"[0.3870641606124636, 1.118645198776213, 13.438257230820984, 9.35984628872626, 22.508, 21.965, 27.008848825497488, -19.884046612766934, 17.388, 1.615, 194.87681590457208, 164.80343918668117]",-2.9296875000000004
8,"[-0.6350269063625581, 0.08696508655176029, -1.8454540768759178, -40.80822720312107, 22.508, 16.235, -17.301092804809464, 26.14912606290705, 17.388, 1.615, 193.59427333769054, 169.6362]",-3.35693359375
9,"[-0.20734098213454233, -0.4363397361658948, 5.423371902130549, 23.44662917726791, 28.693364554962205, 21.965, -15.680481870012601, 9.057384109786469, 17.388, 1.615, 193.2876, 162.9838]",2.5634765625
10,"[-0.5022880363429856, -1.354144633531785, -28.382143634565885, -21.637649828095704, 22.508, 16.235, -31.17404810599102, -4.182825663416852, 16.972874993910835, 2.185, 195.2849401797359, 167.0699356749283]",-0.67138671875
11,"[0.4913020422460666, 0.10585255509110869, -9.29842029913752, -18.90662013188373, 23.67087572692917, 17.187660483303635, -41.226662711871704, 23.132836499584634, 13.251385682773662, 2.185, 196.2490605651952, 162.9838]",3.6926269531250004
12,"[0.31363261324236985, -0.5516822645670255, 18.173983152761544, -45.88609609324805, 22.508, 16.235, 22.505936649153266, 8.215337281061439, 12.852, 2.185, 193.2876, 162.9838]",-0.946044921875
13,"[-0.42320530522619443, 0.5059922696214109, -7.556952596483089, 21.845230316053808, 22.508, 17.866864531993375, -11.919106085546765, -7.491879567809906, 17.388, 1.7909167817646403, 193.2876, 169.6362]",2.38037109375
14,"[0.22194872129624524, -0.13606506051193157, -16.938786693742124, 23.180509931277737, 25.959242780140585, 21.965, 4.763087450138634, -15.819684005705778, 12.852, 2.185, 193.2876, 166.96047603710883]",1.15966796875
15,"[0.9503092099723187, -0.01113144895591479, -16.55601838265203, -22.82651314590021, 23.33925156477428, 17.85861686761012, -13.48831126681703, 7.2647948769420445, 17.388, 1.615, 197.19240000000002, 169.6362]",0.36621093750000006
16,"[-0.4223473110928806, -0.5451063890745587, 12.060116671184964, -12.7296921472722, 22.508, 21.42843949849082, 13.860546915406422, 8.08432291832177, 12.852, 2.185, 193.2876, 162.9838]",4.150390625
17,"[-0.5308800701681763, -0.359913264433725, -35.29080377719752, -4.272371646773976, 22.508, 16.235, 4.830562224423502, -9.08720801435655, 17.388, 1.615, 197.19240000000002, 165.71157614747167]",0.9155273437500001
18,"[0.9454412551983888, 0.9879086913587085, -26.434104154760078, 28.39751610320785, 22.508, 17.565209485681212, 26.757535664021923, -47.720360466360646, 17.388, 1.615, 197.19240000000002, 162.9838]",0.9765624999999999
19,"[0.8766416437653372, 0.03473487750926731, -15.63838231669888, 31.230479883354576, 22.508, 16.59188049011666, -14.92864797920712, -19.96301946000276, 17.071002893117655, 1.615, 193.2876, 162.9838]",1.0986328125000002
20,"[0.0011519923265093013, 0.09635123738365076, -34.18608518852659, 27.33683425578922, 22.769673692413747, 16.235, 9.332706230081678, -35.03066821429587, 17.388, 2.185, 197.19240000000002, 165.36259314380337]",4.638671875
21,"[-0.31163782808164275, 0.06281203644154473, -11.732530050993297, 5.466614907609167, 30.452, 18.792818867467386, 23.399805343766293, -7.228103608776822, 17.388, 2.185, 193.98991632859418, 162.9838]",-0.30517578125000006
22,"[-0.8315559419551365, 0.6072185361931478, -11.170013086892334, -9.749597280105498, 22.508, 16.634022196754888, 1.1211982632971278, -6.99229670124442, 17.388, 1.615, 194.1963617373993, 162.9838]",-1.9531250000000002
23,"[-0.5427369897693807, -0.5391246283810837, -56.1222276898565, -14.792090387282173, 24.796386300068328, 16.235, -5.818343402261852, 8.332857300325589, 17.388, 2.185, 193.2876, 167.03495713280557]",0.30517578125
24,"[-0.8808298264543651, -0.08580829152444723, -10.22122820559054, -25.129342878366238, 30.452, 16.235, -26.798779747931086, -11.054170053532332, 14.757296892086034, 1.615, 195.9044707484299, 166.32784026680653]",3.6621093749999996
