,0,1
0,-2.7465820312500004e-13,1.1316220836022435e-12
1,9.33837890625e-12,2.4222576700420443e-12
2,4.3945312500000006e-12,3.6211906675271795e-12
3,1.2817382812500004e-12,5.328966874092499e-12
4,6.713867187500002e-13,1.6547170058259228e-12
5,-2.441406249999999e-13,1.8105953337635897e-12
6,4.882812500000001e-13,6.905339660024877e-13
7,-1.64794921875e-12,1.3904767761101706e-12
8,2.1972656250000003e-12,1.8105953337635897e-12
9,8.850097656250001e-13,2.9611487703262618e-12
10,4.852294921875001e-12,3.67619665962598e-12
11,1.1022949218750001e-10,4.0172076835704e-12
12,-6.40869140625e-13,7.266773010126134e-13
13,4.8828125e-13,0.0
14,-8.544921875e-13,6.342959500374307e-13
15,9.765625e-13,0.0
16,6.7138671875e-13,1.4533546020252268e-12
17,1.5624999999999998e-11,3.875612272067271e-12
18,1.953125e-12,2.537183800149723e-12
19,2.35595703125e-11,5.7086635503368754e-12
20,2.2583007812500004e-11,7.623288572263675e-13
21,2.3956298828125003e-11,3.371743565031474e-12
22,5.3039550781250004e-11,8.07419223347349e-13
23,2.0965576171875e-11,3.823232638565162e-12
24,4.1748046874999996e-11,1.9378061360336358e-12
25,1.1001586914062501e-10,6.394142712328189e-13
26,4.272460937500001e-13,2.893220921506673e-12
27,8.203125000000001e-11,9.765625000000023e-13
28,9.063720703125e-12,1.875031391516801e-12
29,1.15234375e-10,0.0
30,1.1679077148437502e-10,3.0795548018032425e-12
31,5.0262451171874996e-11,2.1800319030378404e-12
32,4.1290283203125e-11,1.7687036292531846e-12
33,1.0671997070312499e-10,1.1316220836022448e-12
34,5.401611328125e-11,2.363881436894165e-13
35,1.21612548828125e-10,6.789732501613372e-13
36,1.0418701171875e-10,2.3638814368941655e-13
37,1.0385131835937501e-10,2.928256639108789e-12
38,1.3421630859375e-10,1.6148384466947323e-13
39,1.1303710937500001e-10,6.459353786778759e-13
40,1.3092041015625001e-10,4.844515340084068e-13
41,1.12030029296875e-10,4.7528127511294204e-12
42,1.2091064453125e-10,8.07419223347349e-13
43,1.318359375e-10,4.882812500000005e-12
44,1.18408203125e-10,4.2286396669161865e-13
45,1.3531494140625e-10,2.6002695805835882e-12
46,1.16455078125e-10,4.150390625000002e-12
47,1.19140625e-10,1.9531249999999916e-12
48,1.3958740234375002e-10,2.2632441672044895e-12
49,1.3711547851562503e-10,1.58427091704314e-12
50,1.234130859375e-10,9.05297666881803e-13
51,1.376953125e-10,2.4414062500000025e-12
52,1.37969970703125e-10,4.7528127511294204e-12
53,1.4080810546875e-10,2.127493293204755e-12
54,1.2780761718749999e-10,2.3638814368941777e-12
55,1.42578125e-10,1.2084344405043532e-12
56,1.4196777343750002e-10,1.4800238834206708e-12
57,1.2481689453125e-10,2.422257670042043e-12
58,1.3818359375000002e-10,0.0
59,1.407470703125e-10,2.325751816803908e-12
60,1.3113403320312502e-10,3.871645236645026e-12
61,1.3098144531250002e-10,4.727762873788331e-13
62,1.31103515625e-10,4.2286396669161865e-13
63,1.3943481445312502e-10,5.717466429197678e-13
64,1.3970947265625e-10,1.1819407184470763e-12
65,1.3796997070312499e-10,1.6645373710076485e-12
66,1.39984130859375e-10,3.847515084247629e-12
67,1.3708496093749999e-10,2.715893000645385e-12
68,1.4709472656250001e-10,2.715893000645385e-12
69,1.392822265625e-10,9.052976668817909e-13
70,1.4013671875e-10,3.906250000000009e-12
71,1.4013671875e-10,0.0
72,1.4111328125e-10,3.906250000000009e-12
73,1.39984130859375e-10,2.4518742258001104e-12
74,1.3916015625e-10,0.0
75,1.3519287109375e-10,1.1819407184470888e-12
76,1.35040283203125e-10,2.459459314997415e-12
77,1.2936401367187499e-10,5.773470903023817e-12
78,1.3983154296875e-10,4.5264883344089547e-13
79,1.3754272460937498e-10,2.2884114221579197e-12
80,1.383056640625e-10,5.854286527481322e-13
81,1.28997802734375e-10,1.58427091704314e-12
82,1.3223266601562502e-10,1.58427091704314e-12
83,1.258544921875e-10,2.114319833458149e-13
84,1.402587890625e-10,2.3257518168039194e-12
85,1.3909912109375003e-10,1.5904314234369321e-12
86,1.4251708984375003e-10,1.1819407184470888e-12
87,1.42333984375e-10,7.324218749999904e-13
88,1.4532470703125004e-10,1.654717005825922e-12
89,1.4501953125e-10,0.0
90,1.434326171875e-10,9.689030680168221e-13
91,1.3751220703125002e-10,4.844515340084111e-13
92,1.33270263671875e-10,6.789732501613491e-13
93,1.4373779296875002e-10,2.668151000292283e-12
94,1.2939453125e-10,4.882812499999979e-13
95,1.3330078125e-10,0.0
96,1.3214111328125e-10,4.5264883344089547e-13
97,1.3580322265625e-10,7.091644310682557e-13
98,1.451416015625e-10,9.689030680168138e-13
99,1.3970947265625e-10,2.6002695805835882e-12
