,train_x,train_y
0,"[0.0, 0.0, 0.0, 0.0]",528.0761718750001
1,"[25.567029310731048, 11.055933408964794, -1.7100010077733974, 19.148614909930156]",531.0974121093751
2,"[15.836020634692716, 11.808071939358163, -45.43512555404717, 6.204469042316792]",483.36791992187506
3,"[-2.772055354744611, 2.5141654327848566, -11.934723532910605, 26.6974627856813]",497.6806640625
4,"[-2.5412061144334617, -9.58524027257376, 14.16308790307496, -31.26046296516101]",2.13623046875
5,"[3.7172952260628884, 30.5551783249137, -3.1092880766152446, 44.893238529716356]",1.46484375
6,"[16.54705581959306, -25.93329169091151, -10.465047464910743, 0.0640534877726966]",404.541015625
7,"[-29.997643068405644, -0.6999154134271458, 3.38852707679929, -16.995528205117893]",43.8232421875
8,"[0.890564874126367, -13.872402379416132, -35.52284775672539, 7.408737187385056]",465.6982421875
9,"[-3.691441956233763, -9.891881465800159, 49.044574337135444, 15.302205435045991]",504.57763671875006
10,"[-9.02525991580926, 24.746994566459588, 12.744656351723357, 11.593455685157114]",556.82373046875
11,"[39.62532652258557, 24.06083113837676, 37.15357930957541, 2.584673174769921]",404.51049804687506
12,"['HEBT:XCB0:CUR', 'HEBT:YCB0:CUR', 'HEBT:XCB2:CUR', 'HEBT:YCB2:CUR']",404.51049804687506
