,0,1
0,1.312255859375e-12,2.2632441672044867e-13
1,-7.32421875e-13,1.708984375e-12
2,2.838134765625e-12,2.0369197504840384e-12
3,1.0986328125000001e-12,1.4800238834206716e-12
4,1.89208984375e-12,1.5136226522994685e-12
5,1.1932373046875e-11,1.131622083602244e-12
6,-7.019042968749999e-13,1.1316220836022435e-12
7,2.685546875e-12,1.9378061360336354e-12
8,-1.4648437500000002e-12,2.44140625e-12
9,1.89208984375e-12,1.1819407184470878e-12
10,6.591796875000001e-12,1.268591900074862e-12
11,7.62939453125e-13,1.1316220836022435e-12
12,2.62451171875e-12,4.844515340084089e-13
13,1.0097419586828951e-28,1.6914558667664817e-12
14,-1.1901855468750002e-12,1.1316220836022435e-12
15,-1.52587890625e-13,7.266773010126135e-13
16,2.44140625e-13,2.44140625e-13
17,3.4790039062499996e-12,7.091644310682525e-13
18,-1.8310546875000002e-12,1.057159916729051e-12
19,2.0751953125e-12,7.623288572263669e-13
20,-6.103515624999994e-14,1.9058221430659175e-12
21,1.7089843750000002e-12,2.960047766841343e-12
22,6.6833496093750005e-12,3.148934971054658e-12
23,2.9602050781250003e-12,1.6955803690294313e-12
24,1.495361328125e-12,6.789732501613462e-13
25,4.39453125e-12,0.0
26,-2.838134765625e-12,2.3996598673244306e-12
27,2.0751953125e-12,6.342959500374306e-13
28,1.3427734375000001e-12,4.727762873788351e-13
29,1.9805908203125002e-11,2.42225767004205e-13
30,1.7944335937499998e-11,1.9028878501122907e-12
31,1.8310546875000002e-12,3.229676893389393e-13
32,1.5014648437500004e-11,2.0966264693991295e-12
33,1.6357421875e-11,2.8366577242730105e-12
34,1.7669677734375e-11,1.5842709170431415e-12
35,2.0019531249999998e-11,8.457279333832401e-13
36,1.8005371093750002e-11,2.6002695805835927e-12
37,3.5400390624999998e-12,1.4800238834206712e-12
38,9.552001953125e-12,2.489568583924936e-12
39,1.66015625e-11,1.983407813631827e-12
40,9.979248046875e-12,5.717466429197753e-13
41,1.4373779296875e-11,1.3368649971807565e-12
42,1.416015625e-11,3.6211906675271795e-12
43,1.385498046875e-11,1.4533546020252262e-12
44,2.5329589843750003e-11,2.363881436894173e-13
45,1.4617919921875e-11,9.529110715329583e-13
46,2.7374267578125005e-11,5.023827402696021e-13
47,8.666992187500002e-12,2.325751816803912e-12
48,2.06298828125e-11,2.114319833458107e-13
49,1.89208984375e-11,2.1143198334580932e-13
50,1.824951171875e-11,2.127493293204758e-12
51,2.0904541015625e-11,2.664483437046249e-12
52,1.9775390625e-11,6.459353786778791e-13
53,2.8228759765625e-11,1.2111288350210234e-12
54,2.5665283203125002e-11,2.42225767004205e-13
55,1.531982421875e-11,8.074192233473484e-13
56,4.2724609375000004e-13,1.3579465003226922e-12
57,2.1942138671875e-11,1.6955803690294303e-12
58,1.953125e-11,0.0
59,2.3559570312500003e-11,4.727762873788346e-13
60,2.7313232421875003e-11,6.789732501613462e-13
61,2.996826171875e-11,2.127493293204758e-12
62,3.045654296875e-11,3.545822155341262e-12
63,1.8218994140625e-11,1.7152399287593247e-12
64,1.788330078125e-11,4.844515340084089e-13
65,2.4688720703125e-11,1.7346766956936415e-12
66,2.1697998046875002e-11,2.4222576700420346e-13
67,2.7587890625000005e-11,9.4555257475767e-13
68,2.50244140625e-11,3.2296768933894e-13
69,2.386474609375e-11,1.801312812911829e-12
70,2.0599365234375003e-11,1.8041542057931464e-12
71,2.5756835937500003e-11,2.114319833458107e-13
72,2.11181640625e-11,2.114319833458107e-13
73,1.9897460937500002e-11,2.286986571679101e-12
74,2.203369140625e-11,1.1434932858395505e-12
75,2.3315429687500004e-11,4.727762873788346e-13
76,1.2664794921875002e-11,6.789732501613462e-13
77,2.3712158203125e-11,2.1281498256361256e-12
78,2.45361328125e-11,2.6492351579847055e-12
79,2.47802734375e-11,6.796587356970236e-13
80,2.2216796875000002e-11,1.7089843750000008e-12
81,2.685546875e-11,1.9531249999999997e-12
82,2.33154296875e-11,2.906709204050454e-12
83,2.4169921875e-11,2.4414062500000057e-13
84,2.2949218750000002e-11,1.8911051495153417e-12
85,2.655029296875e-11,1.3904767761101716e-12
86,2.2705078125e-11,2.8366577242730105e-12
87,2.6824951171875e-11,6.789732501613462e-13
88,2.69775390625e-11,1.4800238834206708e-12
89,2.4902343750000003e-11,1.4235722399524662e-12
90,2.642822265625e-11,2.668151000292284e-12
91,2.5146484375000002e-11,2.4414062500000057e-13
92,2.5939941406250004e-11,3.0730458679624287e-12
93,2.4139404296875e-11,2.4895685839249357e-12
94,2.3437500000000003e-11,8.457279333832401e-13
95,2.764892578125e-11,2.2894286295789858e-12
96,2.6000976562500002e-11,2.363881436894175e-12
97,2.4627685546875002e-11,2.4222576700420346e-13
98,2.5878906250000002e-11,0.0
99,2.4902343750000003e-11,9.765625000000007e-13
100,2.301025390625e-11,1.3579465003226924e-12
101,2.0538330078125002e-11,1.6955803690294319e-12
102,2.2949218750000002e-11,0.0
103,2.6336669921875e-11,9.529110715329583e-13
104,2.24609375e-11,0.0
105,1.7333984375e-11,1.8105953337635893e-12
106,1.85546875e-11,0.0
107,2.3681640625000002e-11,1.9378061360336354e-12
