,train_x,train_y
0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.8, 7.5, 0.0]",0.20796966989199944
1,"[-0.0014124893060393966, -0.0003595443628881093, 0.002617605933369985, 0.00404035489754567, 0.0046514338499272475, -0.004911603126464776, 9.183294684887887, 10.499450738938146, 5.933298654466091]",9.652845524932105e-48
2,"[-0.002009945259579692, 0.005288774201985033, 0.0026712276542279886, 0.003913229057789356, -0.0031264066280785566, -0.0013876328318077524, 8.670290398373318, 13.231825625563854, 4.9263851865741115]",3.752534348608018e-21
3,"[-0.004430031697834804, -0.005830761332217034, 0.0002909795329154269, 0.0005579347497339066, -0.0029764973148422996, 0.0040366725510870465, 11.46031211800135, 13.57438863561154, 5.62055192518746]",1.8749076858837712e-122
4,"[-0.003661554847229038, -0.0005198840539856778, 0.005290715681239207, 0.0016453128583102928, -0.002020837906889418, -0.001045391656001816, 13.411456929276493, 13.272600415900122, 1.127359912894351]",2.1556016319161008e-27
5,"[0.004519918857311565, 0.00013404115387035347, 0.006905426787588578, 0.00043468352283110295, -0.003371147112368295, 0.002542595929974544, 2.7195619280083507, 6.505559126465609, 0.23266556598063257]",0.0
6,"[0.006016314462531647, 0.0008063502231552875, -0.0004392613491526943, 0.0004189462016919121, -0.001584477840031737, -0.004728942324245533, 14.900822380651558, 0.6463545544781493, 1.3577521033320878]",0.0
7,"[0.000491407426245278, 0.003934804805692296, 0.001800140235320703, 0.0039055821068640297, -0.00691005809713668, -0.0006928216415620682, 3.766081477814679, 10.410540397574447, 8.688600704615105]",1.8336369306358964e-159
8,"[0.002997107277905873, -0.00341117497605454, 0.005894619240420917, -0.0031728046123504325, -0.008170978059031964, -0.002278955496099037, 16.80941839056354, 4.511610613464377, 11.689666196175478]",0.0
9,"[0.005320626028350539, 0.009921204675804197, 0.0012000505571247864, 0.0032858389040523175, 0.0069309836600361255, 0.004569941664917354, 7.548985662153615, 3.1020209213375836, 0.0]",0.0
10,"[0.004332223949196232, 0.0010795651547343588, 0.009054517241717032, 0.0011759925963465787, -0.005565651301514843, -0.00023408434253637344, 5.358757186297614, 13.242062977361273, 2.1969084900522127]",0.0
11,"[0.0022492651290640714, -0.00019285921618564803, -0.0038986398663684516, -0.005460191700740758, 0.0010129348698513325, -0.00732408463635564, 5.391837278160075, 17.607487617978094, 3.678101199167732]",0.0
12,"[0.0023069123391878193, 0.0003104988336939414, 0.0034578502300033395, -0.0011482819846065514, -0.002413500557368484, 0.004559607789200502, 4.707305096199599, 7.248637958599004, 0.0]",1.2825531443252912e-67
13,"[-0.005824913187373426, -0.001088122630276518, -0.004877444265109407, -0.0057315458329885195, -0.003121105392695478, 0.0021738693760669, 11.871471680392856, 0.6482165215109665, 0.0]",0.0
14,"[0.0025876398602805253, -0.00016513211686092495, 0.002909750616475797, 0.0030917958568503685, 0.0002211873023052958, -0.006870580965144763, 6.308082870587988, 11.137590077697485, 4.596652798177196]",0.01605770669927156
15,"[-0.001860531015275269, -0.006819688569961189, -0.0028690723326443924, -0.006279944033855626, 0.00118816650679075, 0.004388028679824035, 13.70249181566231, 7.634945735490835, 0.0]",0.0
16,"[-0.0045390984090600385, -0.004917338182329354, 0.006395807074358346, 0.00025940828939794623, -0.0030032729047466964, -0.0076107394135461245, 0.0, 11.625032014777284, 0.0]",0.0
17,"[0.0021029561200689877, -0.0014809936363601398, 0.0024125374868534948, 0.00036353320370324853, 0.0002509766236151403, -0.0036937272385989383, 12.00851016838008, 0.0, 2.1345491372948797]",0.0
18,"[-0.0017181407534042014, -0.003938754745237525, -0.0002498725274429813, 0.004660154435806979, -0.005452597027932578, -0.00010846403923210928, 3.0814726170986697, 15.404581308535327, 0.0]",1.9604118352429715e-22
19,"[-0.0008707914812058936, 0.0010001661690881996, -0.004651721769651952, 0.0005838503468089401, 0.003934305818045436, 0.0011530833572609405, 3.269288163844384, 5.132721158952777, 0.0]",1.9177306766151295e-237
20,"[0.006987288470441165, -0.002291935387326296, -0.00823618956354541, 0.0020975309456967854, 0.006781905411510903, 0.005304266484161392, 2.2475399866774173, 16.67248190705383, 1.4895465791795186]",0.0
21,"[-0.02, 0.02, -0.02, -0.02, -0.02, -0.02, 59.05894524421372, 57.46137739762102, 55.781990058203256]",0.0
22,"[-0.0023787844609008046, 0.006078277902570815, -0.003658771545612583, -0.0026724439707391263, 0.004535081769002355, 0.0011645400376784922, 19.409656615095017, 13.774976650369913, 0.13193262493193234]",0.0
23,"[0.02, 0.02, 0.02, -0.02, 0.02, 0.02, 58.102941392948466, 56.209960924484925, 56.55234849528018]",0.0
24,"[-0.0021921255416456667, 0.0005883682527970108, -0.001270934715427135, -0.0011525733566227609, 0.0025796203959218993, 0.00018134042286504248, 4.4988495154261345, 1.08262860297953, 3.509775290961136]",1.4683342859207902e-20
25,"[0.02, -0.02, 0.02, 0.02, 0.02, -0.02, 57.01979221289215, 57.4400998212614, 58.985067722639954]",0.0
26,"[-0.02, -0.02, -0.02, -0.02, 0.02, 0.02, 54.62211011370569, 58.8250984624792, 58.89267966482701]",0.0
27,"[0.0006495042556243274, -1.9832076548209475e-05, -0.0022850373807331075, 3.072303294903874e-05, 0.00045961029726033337, 0.00011184114546164326, 6.317970036302483, 5.995593800847095, 0.0]",0.12066743042528824
28,"[0.0024361309755935273, -0.00011412107901054392, -0.0049281813272939404, -0.00040779009969839163, -0.0005405944431001682, 0.00035579333442783306, 0.6111885843945796, 8.297642792341868, 7.719217531913711]",2.6140213366598082e-114
29,"[0.0007703938179719658, -0.0002482302566816408, -0.0028763662024280457, 0.0012663105844273289, 6.940104419477854e-05, 0.0002947540804284665, 7.733091227207287, 3.6186057298256094, 0.0]",0.0824540168054556
30,"[0.0004368366437533475, 0.0004358612736934745, 8.604916968828422e-05, -0.0005340761250847488, 0.00011826522298848962, 0.00013166934391545062, 7.069225899298356, 11.263439652476297, 0.0]",6.938856548282e-08
31,"[0.00091467944657757, -0.0007368621581729226, -0.00405936952334024, 0.0030065837970965122, -0.0004716060984768148, 0.00032362407955776625, 8.952172452841019, 4.1516918460505, 0.0]",0.118762379949078
32,"[-0.0002364312221728769, -0.0007633202696155128, -0.001676394742450034, 0.00020805447093410107, -0.0007705487523247022, -0.0006351087706814653, 8.206419322011932, 6.764852389989848, 0.0]",0.040761516169367906
