,MEBT:Q6:CUR,MEBT:Q7:CUR,MEBT:YCB7A:CUR,MEBT:YCB7B:CUR,MEBT:Q8:CUR,MEBT:Q9:CUR,MEBT:XCB9:CUR,MEBT:YCB9:CUR,MEBT:Q10:CUR,MEBT:Q11:CUR,MEBT:YCB11:CUR,MEBT:Q12:CUR,MEBT:XCB12:CUR,MEBT:Q13:CUR
0,0.7429105809197936,0.3434480405594763,0.15862525459684312,0.4144693161937041,0.33486032408237615,0.3119787256045098,0.1838965377726473,0.5048216519227432,0.3344143306392966,0.43643943854274375,0.23191546058974352,0.18782919924156846,0.4983186928814769,0.3344143306392969
1,0.6898533614872607,0.34811905039790425,0.17360341960778353,0.41431966165194883,0.33549559375827487,0.31422469654233115,0.19486012856918167,0.4884349546184188,0.33442836113355395,0.44721577583968974,0.28809803326976463,0.2710374311365569,0.507333089935104,0.33442836113355406
2,0.6880952967582774,0.3466335188760782,0.16551264971109014,0.32860417137252823,0.3334692755344018,0.30968583000220073,0.2068926060943364,0.4746598044473983,0.3344363513568195,0.4101701966969021,0.18140277176529046,0.26473899023937664,0.4751523037397519,0.3344363513568196
3,0.6480851265333516,0.347910288215311,0.19654430142926047,0.3937604302380022,0.32547658857439865,0.3193224993049426,0.2520580976460092,0.5046676792353302,0.33420376158331355,0.40424102836140935,0.20904417328181957,0.25272619803266466,0.5009705971581611,0.3342037615833142
4,0.6537684334118695,0.34757024384871676,0.17552620624570062,0.3274536927919508,0.3284422824763008,0.3238276509086956,0.20614854994066173,0.4768961487293646,0.3344674515169011,0.37429071820235427,0.25517156573982014,0.27703969900980396,0.4889971029824659,0.3344674515169008
5,0.651756839846684,0.3473776230605352,0.173573424575785,0.33357121935483863,0.33722158422364445,0.32156335428907656,0.20262766977402047,0.49320220044037866,0.33444840416559135,0.3736699084279164,0.24440305207719454,0.2691162224293545,0.5123525172742656,0.3344484041655915
6,0.6571532093167775,0.3474520986081311,0.1811072169350951,0.35113375580991335,0.31666944135747943,0.3179899860211962,0.22329409050180477,0.5030282372022028,0.33412066947540153,0.38334114546904435,0.21154495033704865,0.26943254095523755,0.502508476134426,0.10721001404050182
7,0.6627245987808056,0.34834017237549725,0.1837935977025269,0.3267913733757171,0.28122936955178207,0.32897104532477395,0.21349111472728585,0.491590980400035,0.33334650968184126,0.2756332663046421,0.27973731559620263,0.28460703096475337,0.5082532187518083,0.1991128530709494
8,0.6405499024475164,0.3474476017674337,0.17619668274585507,0.2650228485900672,0.3216249195141731,0.32938328744322587,0.20028275738045795,0.48460156875378335,0.3338780370952886,0.35547610030286186,0.3168086730410616,0.2854308406688689,0.4796069234145672,0.12649924171917554
9,0.6528656792220886,0.349941638981004,0.1919377703067699,0.2574923970393743,0.285477498299593,0.3369568775600994,0.22541049775180025,0.4853746980025501,0.33347604933797936,0.374788185671561,0.33396011115968416,0.33402587909179793,0.5165444929645886,0.22078148034503822
10,0.7037046907919444,0.3509051571107914,0.18227398404025577,0.29502602819811263,0.331472915118645,0.34727790834338756,0.19651787615546626,0.4540110802074466,0.3338528695061792,0.30202611851007205,0.39020468095912303,0.31787029721502325,0.5218868686002294,0.1357511538909801
