,HEBT2:XCB2:CUR,HEBT2:YCB2:CUR,HEBT2:XCB4:CUR,HEBT2:YCB4:CUR,HEBT2:Q5:CUR,HEBT2:Q6:CUR,HEBT2:XCB6:CUR,HEBT2:YCB6:CUR,HEBT2:Q7:CUR
0,0.11987282141610481,0.11611073569421461,0.41078194097736814,0.3174370096079922,0.5505788005307063,0.49582487220761534,0.3116354704348663,0.19946291189125978,0.5039027993951514
1,0.15668282820104476,0.2917656679512636,0.3929888901494339,0.3042017333381126,0.29086975662775905,0.4137938849291189,0.2658095333190503,0.3375631479829589,0.30953244803088464
2,0.18010934347146462,0.2913526531822917,0.383365342048344,0.30854348759648254,0.3116539175941151,0.4057519890800156,0.2765709836901733,0.3390828678977711,0.33876561252485604
3,0.1815451419594544,0.29220287793468536,0.38328942187477333,0.30976749824986116,0.30847321931249455,0.4081366152596694,0.2791228140499762,0.3386729412613399,0.33822043720056477
4,0.18029282303329508,0.2911623373405602,0.3848958200610219,0.3087583666731549,0.3105199762011931,0.40989131802637935,0.2784574688073188,0.3375701586636458,0.3388188555195514
5,0.25256572341047656,0.31330795946939627,0.35896198296890425,0.32027147880678064,0.2991285740671058,0.3698441465052539,0.3046408489104389,0.3470155467395574,0.3073824871811602
6,0.24842946866499915,0.3122065445547579,0.3597482039325968,0.3195421230557386,0.2997926459198257,0.37027794614970966,0.3035318410109924,0.3473216062431647,0.30705117932061915
7,0.24603059536691035,0.3118125494864376,0.36001248247416795,0.319056960752215,0.2992292637498372,0.371147045448762,0.3031168536670587,0.347125863185047,0.30687300391536676
8,0.22776174668734278,0.32696547641850365,0.3668034045509437,0.3123273894949856,0.24834994019850648,0.38747471279695644,0.3033808286813752,0.3579535043403328,0.25061993281413947
9,0.2159235450279861,0.33769772287657374,0.36639591082433015,0.31466451570443416,0.20495684037638992,0.3756833245376631,0.30266552356967535,0.3648077758840132,0.2151957326942788
10,0.21630545980145227,0.43007051779775907,0.2229208793133296,0.3571981538470093,0.024175923541476824,0.3948639087540186,0.2429026127209562,0.38523986322631093,0.14626097302729973
11,0.3503397066006988,0.4174679549627989,0.2845573830796497,0.354701839410617,0.02392392423693414,0.5376815205796235,0.07349778542480002,0.43459968924170916,0.2028844305890432
12,0.2193525660159858,0.3519439556027104,0.3618660185307292,0.32436757352414775,0.158326471350354,0.36914671549591244,0.30980558722648577,0.35996131385187685,0.1822527779480618
13,0.21600071459847928,0.3483877682946779,0.3632609106249922,0.3213897647475255,0.1697808744138733,0.37097846629500936,0.30975789794455755,0.3589392202968441,0.1883874322642244
14,0.2134536354787356,0.3454223602468442,0.36401106404209976,0.3190306043971679,0.17933511311158243,0.3717837601575046,0.30946144149218396,0.35774045914779884,0.19484094638644361
15,0.2485065404565417,0.35653247555784084,0.37204637706080657,0.3276685088807227,0.18690805591477466,0.36118483703728244,0.32688133299555655,0.3704070613725823,0.19435270074447816
16,0.20370672323040487,0.33797486409262534,0.3684196444978761,0.3037666452201931,0.23207991542359258,0.4003449728144614,0.3184904728899927,0.3572015395439077,0.23074097831060184
17,0.19830941176258368,0.3344532666408768,0.3677491464701114,0.30448315265964704,0.23950235909528264,0.40346463292290263,0.3172505568041988,0.354807883354266,0.24120111096771343
18,0.032016471267174655,0.30262034917274694,0.3530567578769856,0.28454354255219444,0.26233025808137034,0.4062542796528188,0.26439309444221754,0.21304161409942554,0.448786607122013
19,0.03618913691297641,0.3120621242531385,0.3510640867676976,0.19505117226560237,0.31550486802495065,0.41281285225601605,0.26595625275033974,0.1931619453290326,0.46776644119681443
