,MEBT:YCB7A:CUR,MEBT:YCB7B:CUR,MEBT:XCB9:CUR,MEBT:YCB9:CUR,MEBT:YCB11:CUR,MEBT:XCB12:CUR
0,0.27425121411047426,0.3077185892864343,0.42645812439656594,0.43850436727831704,0.23774035218521744,0.25459365424725205
1,0.2590107368695811,0.30545214622071165,0.4444262396064501,0.4400866166851171,0.21368287504385222,0.2708721602940215
2,0.24351956022757665,0.2825139653045416,0.46030868333103236,0.458380813046991,0.20604664188590222,0.258606286604948
3,0.23563049907482128,0.285114458327582,0.4565087524515318,0.40373013068497626,0.22523986573571025,0.27119026688099124
4,0.23719690782606306,0.30959002537941666,0.4590843361211224,0.410667635824223,0.20239080623088426,0.26378838218141737
5,0.24230574341958314,0.31477548888066403,0.44270434548781823,0.5041622334189504,0.19139120881630062,0.2505657703423172
6,0.22785916236226864,0.3037055540417875,0.44870989197331257,0.5105874863648951,0.1865289952717039,0.24913983529246156
7,0.24143835673256997,0.31271343092738985,0.47178036794409783,0.5186697229765775,0.17469928246813723,0.23944016407255464
8,0.23551992865495244,0.3373799099293867,0.49027029666771405,0.5213392602019341,0.15891017563327947,0.22993945894541318
9,0.23220135558505817,0.3434877413300467,0.5153783804963441,0.528359643516142,0.15607257288953585,0.23507104515608376
10,0.2305985163439278,0.33415955945566567,0.5137664378123805,0.5423130969461994,0.15197671662661338,0.23198686174664998
11,0.21071004940892296,0.335329626695112,0.4869699767375862,0.334141710536362,0.16686305284977151,0.30408615339400924
12,0.2076977349635482,0.3126528354998402,0.4810220027280909,0.3918129032005717,0.16758665856280341,0.25141578908512313
13,0.23602996171128826,0.38654332221732723,0.6400293466012393,0.15242928381704313,0.27024221006732985,0.3215185246387552
14,0.23774916626645193,0.3497559080216016,0.677834939298569,0.16271657873754877,0.2506680428671404,0.2893499944661862
15,0.2345068489015892,0.3616368657076351,0.6601501572552558,0.1574445652015282,0.19326079428951942,0.30711143706786237
16,0.22903882122105293,0.34758661775168376,0.6714841010275296,0.15754273785076592,0.2161067062550957,0.3031452379402514
17,0.23252398224103799,0.34139466911111205,0.659256343094428,0.16069152564463973,0.19650974511429628,0.28202611557127333
18,0.23548685507091918,0.3410831385952243,0.665624762964837,0.16496827588464935,0.19595240025646984,0.2831253850891218
19,0.24183243473254823,0.27053242820911566,0.6765411635630213,0.17609003156924458,0.25137422860567804,0.2717019849284889
20,0.2514084810907007,0.26372849687747485,0.7115812483548889,0.1826762085300965,0.3135523792447776,0.24759473877893523
21,0.24948433234615186,0.2653233455077169,0.722669933212516,0.18207837569367213,0.3078630295335281,0.24620486911908562
22,0.24603603449690017,0.2563079878314514,0.7147095976622605,0.1793646419186238,0.41360257930093475,0.23016042246613705
23,0.265153976479765,0.2720567819202672,0.7379659035400892,0.18777359286152018,0.31412129813482526,0.25674738013556453
24,0.20855978857192747,0.3595191932371735,0.4833557363826415,0.13185275725360204,0.30856549846723624,0.27621856792112587
25,0.20549567821692463,0.3739146210846097,0.5105241385276383,0.12280163212258177,0.28761893540669264,0.2730297998225703
26,0.2644343083794745,0.5365462218517068,0.4440252233142036,0.0815769263497976,0.25342105146484845,0.31523342600466475
27,0.26878523175543434,0.5211659909133606,0.4569864063195988,0.08193338729012628,0.27798502775626727,0.24894089782967438
28,0.28113221747442113,0.5056950155569707,0.43023907141993184,0.08209529552420466,0.28307310788524287,0.2482877716626056
29,0.2569134731601656,0.28408043424491747,0.48052487532767507,0.16808172231997112,0.24419431085805654,0.3130301297037915
30,0.26438017380083123,0.37945943306443397,0.6595949686722149,0.20348262924476407,0.3434673149021981,0.32399646798740156
31,0.26786787313139554,0.5566822479418112,0.5132396682171795,0.08134650257534731,0.3254487163290126,0.22746866704111357
32,0.24965773426477056,0.3994768930681178,0.6475852950933494,0.16069283922700725,0.3010650265994383,0.25524538429682836
33,0.24874685676835218,0.4022381853908818,0.642814575770321,0.1568476736223042,0.28052577844754784,0.25384863677594166
34,0.25195417969949846,0.3969243171525127,0.648293891157304,0.16359187857384094,0.3006033196510166,0.25943704077794805
35,0.26113086945527053,0.39425429589866867,0.6092515597585861,0.17133782243556436,0.2985805241631609,0.2631118334998153
36,0.25898580207659067,0.4077002262377499,0.6125232785918492,0.16840609824010874,0.2954733353475751,0.2630772127867744
37,0.2563835633359538,0.4947960747903686,0.5251321898176827,0.08283210838118166,0.3450711886825202,0.23581669322485116
38,0.2702364152536261,0.3296048701325227,0.639722120589772,0.1950206603732275,0.3927613147769534,0.26481462857041754
39,0.2748626173441995,0.3331781584188642,0.6466630948912689,0.19756622630728468,0.39815500560404654,0.27077199272206587
