,0,1
0,5.18798828125e-13,6.789732501613462e-13
1,4.6325683593750004e-11,1.4011523783262929e-12
2,5.9814453125e-12,2.715893000645385e-12
3,3.4484863281250006e-12,1.6955803690294315e-12
4,1.6906738281250004e-11,1.453354602025227e-12
5,4.425048828125e-12,6.78973250161346e-13
6,3.021240234375e-12,9.798946751710402e-13
7,-6.103515625e-13,6.342959500374307e-13
8,9.283447265625001e-11,7.091644310682496e-13
9,1.3732910156250002e-12,1.2111288350210223e-12
10,-2.441406249999999e-13,1.8105953337635897e-12
11,3.5400390625e-12,2.286986571679101e-12
12,6.103515625e-13,1.4800238834206716e-12
13,2.9296875e-12,0.0
14,1.3153076171875003e-11,1.6955803690294319e-12
15,-1.8310546875000002e-12,9.052976668817949e-13
16,-4.577636718750001e-13,9.529110715329587e-13
17,3.753662109374999e-12,1.2652839625017017e-12
18,2.441406249999999e-13,1.8105953337635897e-12
19,2.593994140625e-12,2.2632441672044867e-13
20,4.3212890625e-11,1.2685919000748615e-12
21,8.30078125e-12,1.6914558667664817e-12
22,-7.32421875e-13,1.708984375e-12
23,-2.62451171875e-12,2.363881436894175e-13
24,-2.25830078125e-12,1.0194881035455363e-12
25,2.8381347656250003e-11,1.1819407184470888e-12
26,1.91650390625e-11,1.4183288621365052e-12
27,6.2866210937500006e-12,1.1434932858395505e-12
28,5.279541015625e-11,1.3579465003226924e-12
29,3.1463623046875e-11,2.600806770875571e-12
30,2.4200439453125002e-11,5.717466429197753e-13
31,2.2491455078125003e-11,9.529110715329595e-13
32,-1.220703125e-12,1.524657714452734e-12
33,9.70458984375e-12,2.263244167204487e-12
34,1.8798828125000004e-11,4.2286396669162e-13
35,2.4322509765625002e-11,1.1479640425905785e-12
36,2.1820068359374998e-11,7.266773010126135e-13
37,4.7729492187500006e-11,4.72776287378833e-13
38,5.7495117187499996e-11,2.363881436894175e-12
39,5.5908203125000006e-11,1.937806136033637e-12
40,8.441162109375001e-11,1.1819407184470888e-12
41,8.349609375000002e-11,1.6377451007078517e-12
42,1.2420654296875001e-11,2.4895685839249366e-12
43,7.275390625000001e-11,1.4648437500000002e-12
44,4.8675537109375e-11,1.607613182503164e-12
45,7.4371337890625e-11,2.047863655982379e-12
46,2.7587890625000005e-11,2.566381352737872e-12
47,1.17156982421875e-10,1.6955803690294303e-12
48,3.8940429687500005e-11,9.21610648836761e-13
49,7.2601318359375e-11,2.2632441672044773e-13
50,1.2976074218750003e-10,3.229676893389379e-13
51,1.8310546875e-12,6.342959500374306e-13
52,1.2762451171875e-10,2.6848532040921356e-12
53,1.331787109375e-10,1.138596075816501e-12
54,1.27685546875e-10,2.441406249999925e-13
55,1.34674072265625e-10,7.56811326149731e-13
56,1.3357543945312502e-10,2.42225767004197e-13
57,1.7651367187500003e-10,1.2685919000748558e-12
58,1.0101318359375002e-10,4.01488868107756e-12
59,8.5693359375e-11,4.2286396669161865e-13
60,1.292724609375e-10,5.629810819140723e-12
61,3.7475585937500004e-11,1.6781893414144925e-12
62,1.2963867187500002e-10,1.8105953337635938e-12
63,1.3189697265625e-10,2.263244167204489e-12
64,1.23504638671875e-10,9.529110715329496e-13
65,1.3409423828125002e-10,1.1819407184470888e-12
66,1.38671875e-10,0.0
67,1.3897705078125e-10,4.5264883344089547e-13
68,1.30340576171875e-10,6.789732501613372e-13
69,1.2677001953125e-10,2.363881436894103e-13
70,1.2646484375000001e-10,3.4179687499999983e-12
71,1.3049316406250003e-10,4.844515340084094e-12
72,1.292724609375e-10,2.3257518168039194e-12
73,9.0484619140625e-11,2.2632441672044773e-13
74,1.0525512695312501e-10,2.9548517961177222e-12
75,1.3232421875000002e-10,0.0
76,9.381103515625e-11,4.9641510174777716e-12
77,1.328125e-10,0.0
78,1.3677978515625001e-10,5.142913679917206e-13
79,1.35101318359375e-10,5.909703592235444e-13
80,1.4062500000000002e-10,1.9531250000000046e-12
81,9.161376953125001e-11,2.3638814368942276e-13
82,1.42669677734375e-10,2.0369197504840473e-12
83,1.3726806640625e-10,1.1819407184470888e-12
84,1.1102294921875002e-10,4.33950947213219e-12
85,1.0375976562499999e-10,5.813418408100908e-12
86,8.782958984375001e-11,3.3911607380588606e-12
87,1.1642456054687502e-10,1.3143832682713673e-12
88,1.148681640625e-10,2.3638814368941777e-12
89,1.16363525390625e-10,8.923456736580471e-13
90,1.1767578125e-10,0.0
