,HEBT2:Q7:CUR,HEBT2:Q8:CUR,DRA:Q1:CUR,DRA:Q2:CUR
0,0.3546801578058464,0.3013769286830782,0.3347512038331115,0.33479044359011756
1,0.3710751316865716,0.30646903905594214,0.3535834748446244,0.3635893778425992
2,0.41138430297851686,0.36301321411493737,0.35702204082704303,0.37258887438371324
3,0.39541938262541776,0.3356325864098515,0.3525859026229563,0.37109657538617646
4,0.3928960325306119,0.3420308782873735,0.3576297073829673,0.3745286742101727
5,0.41411718564953803,0.3280265597355595,0.36068870709751333,0.37289131542659787
6,0.40847903295415,0.31125044391343,0.3807245598144983,0.4005984368678971
7,0.4092928118856504,0.37826107620702565,0.3681921296856108,0.4061589125095032
8,0.41974912518517815,0.4269664035248697,0.3587669739779271,0.41669304956527226
9,0.4303520228001971,0.430370673739944,0.3447113811715624,0.468131614892634
10,0.4068654428642963,0.43320734621346924,0.3671967012748806,0.47852314443688954
11,0.4124399581487703,0.43797265563308785,0.36628443933643795,0.49957356728845637
12,0.4081595140173234,0.4653884505601004,0.38241933750635265,0.49257017519744006
13,0.4040328932874705,0.4707805388421191,0.38196426076664913,0.517099808445001
14,0.40409299029585194,0.46204184902403034,0.3817432756680279,0.5211894715064893
15,0.4043355947545584,0.444811524429747,0.3768824351992831,0.5241015413743987
16,0.41151825308396456,0.4375835303526471,0.37568356489268695,0.5258533537342867
17,0.40657723342508456,0.24082149896655505,0.4086654102096529,0.5954052025524968
18,0.4058822775404526,0.2136809621367504,0.45405464034914217,0.608949770290359
19,0.4035706924546245,0.21792789422109254,0.45765917055962974,0.6172625789569016
20,0.3860469757687841,0.1043181747846997,0.5200396437910456,0.7908562365862071
21,0.3981604313956447,0.10564736210885287,0.545152621033355,0.7907333985477513
22,0.3897749647856586,0.10615628220511335,0.5448369823582152,0.8163204127453861
23,0.386257401769357,0.1055182441377941,0.5511794433659223,0.8391493279379723
24,0.4026045332046826,0.10530526339742377,0.568630463015895,0.8440567708379592
25,0.40549471124700653,0.10791609047017912,0.5832979010844482,0.8451176885141296
26,0.3967439976334545,0.10672153357674391,0.5841437782805453,0.8529494815552148
27,0.3986066477782785,0.10781227120382293,0.580450333469672,0.8320823468441076
28,0.4086643068514977,0.1077793325647939,0.5670798328392873,0.8786681374745768
29,0.4145336668093311,0.10779837941200952,0.5876263894697498,0.9085239829191305
30,0.4115719760712726,0.10791342133170193,0.5878360279155033,0.9288682365117353
31,0.3931449226555739,0.10655046519137087,0.5806554216994698,0.9129395140427965
32,0.3737086794747723,0.10355637701113887,0.41600583145309955,0.8472631309107499
33,0.38591057409791574,0.13467625398793362,0.6453919143576202,0.8638350634536107
34,0.3932325652103626,0.13431622834427723,0.6198346771565826,0.8664381674208799
35,0.38960757903302645,0.13159813293684233,0.631669551230604,0.8756127854977893
36,0.37382082018230384,0.1229255622601067,0.6157339265271737,0.8732439728622577
37,0.3774596586087929,0.12497637719744101,0.623983278094874,0.9064432251882213
38,0.3699533103470064,0.11951894756162712,0.6199167272814496,0.8824233667387497
39,0.3731895560774042,0.12103456706508388,0.6436364322907046,0.912179849584562
40,0.38277738975731307,0.1253736012648748,0.6563006788801105,0.9270775394236275
41,0.4148396644418053,0.15684496943321713,0.6462358001626815,0.9172553538446533
42,0.4304018269193589,0.1661060870427833,0.6557981811932889,0.9176309754262933
43,0.42880256152947566,0.17130199500258123,0.6682147726589462,0.91018010102987
44,0.4266657682462846,0.17005487476494419,0.6550094834610614,0.9465480838717288
45,0.4289466894784893,0.1689073796573158,0.6746503697635308,0.9245636902977057
46,0.430662514062637,0.16580766184655293,0.672398741262636,0.932721111403198
47,0.431307124996536,0.1610238408053915,0.6709354247684111,0.9385382529553363
48,0.4297466202510839,0.1565969000714059,0.6647616815810533,0.941026993552787
49,0.4305899345978256,0.1589153735437013,0.6811606236658682,0.9413066455842488
50,0.4337516502768586,0.16425301073706883,0.7026797710071438,0.9526504980819266
51,0.4347240905645092,0.16167819497618946,0.704059952981712,0.9613520639630295
52,0.44059293718034837,0.15896446998950578,0.699783377996363,0.965847120241415
53,0.4419546446796231,0.15652123318315048,0.6954453111839994,0.9779039852170905
54,0.4309576523679222,0.1630705410073228,0.7231883548359155,0.9821986882835797
55,0.4288193814858156,0.1722461198156061,0.728474438194864,0.96682772645186
56,0.42886842069656944,0.1700910024454634,0.7318156110196359,0.9775320513010024
57,0.42369585411041005,0.16682605836038944,0.7257707486570321,1.070541217262052
58,0.41929881438833533,0.16739646449507517,0.7240742807591936,1.0834148376132444
59,0.4277177158891695,0.16545558834642085,0.732025288293778,1.0724309581630753
60,0.4279161960638016,0.16439057677207183,0.7276823711475835,1.080912253032104
61,0.43025218647231306,0.17409919274820013,0.7518704513307873,1.081257893951594
62,0.43017421658490274,0.17970448169959935,0.7646716664129323,1.039457708441123
63,0.42628824970865653,0.18292518341736597,0.7666968892440809,1.021552874221867
64,0.4284009270157234,0.18104944309866847,0.7691041954113549,1.0336538708588665
65,0.4297202334685243,0.18116666557989122,0.7684309648085201,1.048366811528537
