,train_x,train_y
0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.8, 7.5, 0.0]",0.20796966989199944
1,"[0.004228320668778112, -0.006005678445521616, -0.004691819543416226, 0.005034432095199327, 0.0029090303171950935, -0.0016514821985385392, 17.038887796083905, 2.6710323567689622, 0.0]",0.0
2,"[0.007955128621599179, 0.0064336446532196724, -0.0011121634064418448, 0.003314134166520311, 0.005242054144495373, 0.0012123319761021957, 15.607824744813675, 0.6959432139501871, 0.8806700722905199]",0.0
3,"[-0.0002979532337376316, -0.0018525962592461495, 0.004909574448887842, 0.0015136159052174295, 0.0055752725032108316, -4.571406722430919e-05, 6.80863753966604, 9.78283964782978, 10.209299518296774]",0.0
4,"[0.0022470325249286174, 0.0016819255980798516, 0.004631080978234848, 0.0010657400404163314, -0.0041440895956159525, 0.004330218372509843, 1.2250364783612921, 17.638169446450444, 0.0]",0.0
5,"[0.004229317833389425, -0.0051454733625751784, -0.0013357096736988931, -0.0025103243861727175, -0.0038402079954323242, -0.001990504515439568, 0.0, 15.998645631622503, 0.0]",0.0
6,"[0.0005667027504484179, 0.003254144174748556, 0.005307237254703007, -0.000627318800664737, 0.012665790291813491, -0.0040000296148974225, 1.8775398645701014, 4.527348235896334, 0.0]",0.0
7,"[-0.000800722246475545, -0.0034548945128472504, -0.0009120615394795137, 0.0013117455338659755, -0.0026620390063048804, -0.006243478534818721, 13.62151342781274, 13.840726881940508, 4.846601685246164]",6.498453228416625e-09
8,"[-0.0035390647955302877, 0.004551289453194262, 0.0027992958710906886, -0.0054592482355006475, 0.0008203035514383996, -0.001111788254490365, 13.340684337898523, 9.617213890732398, 0.0]",0.0
9,"[-0.004307820056663021, -0.0036049183953267686, 0.006478554683589903, 0.0016400711115603654, -0.007824336534932093, 0.00121030967359414, 3.337431043974095, 0.0, 0.0]",2.0456926840590418e-100
10,"[-0.002103162706894775, -0.003117581697236059, 0.00495014383840121, -0.0026641530980111893, 0.0091769162972241, -0.008464499396928084, 8.674824598608279, 0.0, 0.0]",0.0
11,"[-0.005853010286337817, -0.004847005915895567, 0.011270500310248245, -0.0015292411202715297, -0.0071858761238814675, 0.0015057218430013098, 6.016231451982452, 4.136680865012201, 0.0]",1.1567131725171793e-07
12,"[0.005648422396952212, -0.0021319044812953014, 0.006587514114149194, 0.0037648439327740662, 0.0009882153601254624, -0.0033316050608209018, 13.961411876557502, 8.271417670436657, 0.003014357300272094]",0.0
13,"[0.00030265974806349157, 0.0015997999665652333, -0.003481124510364141, -0.0006491940014397231, 0.0005417285282734454, 0.007253914016285274, 6.914625553763034, 0.0, 0.0]",0.00746510545997626
14,"[0.00507561962490962, 0.003490934360090749, -0.0009984624756869843, -0.0032187237451333246, 0.007659263251349198, -0.00111158996400072, 11.321289510339678, 13.344061094916931, 0.05265786655121937]",0.0
15,"[-0.0031728017802606133, -0.004132643088557887, 0.007964359699690228, -0.00044372833668132253, -0.0015197683778379629, -0.001778808518614586, 11.098787527175151, 3.732277073222627, 11.213988502467409]",5.5467367663933e-20
