,train_x,train_y
0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.8, 7.5, 0.0]",0.20796966989199944
1,"[-0.0004936743030079459, 0.0008219618570841905, 0.00034954669313389506, 0.008479113194736165, 0.0042020930527015025, -0.004991949872406462, 2.74666644414088, 0.0, 0.45094152705389]",7.452871897680679e-29
2,"[0.0016612478925038473, 0.000457219430440384, 2.4105150406503747e-05, -0.0010864394412630498, 0.0042178245916497745, -0.00032005886289639146, 10.235634418841943, 15.335399225227949, 0.0]",2.933288276699545e-69
3,"[0.0010410418478925215, -0.006726892412041384, 0.0012989756769535197, 0.0017791165885181945, -0.0026478885060477156, 0.006046613058890097, 0.0, 13.554615019534666, 5.771796922279606]",0.0
4,"[0.003906710651108057, -0.00503075980837584, -0.0024617695098919467, -0.0033841585586743884, 0.008091869167638478, 0.0014921520952530813, 4.90889638103511, 11.523247225104281, 0.0]",0.0
5,"[-0.003691091027998717, 0.0026802340756546823, 0.0005301928965598818, 0.005448695852660312, -0.0029648021587002304, 0.0018443789230017326, 0.0, 9.661976413186077, 0.0]",0.0
6,"[-0.0020822729667679457, -0.004744519547427195, 0.0015505065430211358, 3.402376659344205e-05, -0.00034022640903759904, -0.008283530377011773, 0.0, 11.081598499618174, 0.0]",0.0
7,"[-0.004000148030985246, 0.004795822867213011, -0.0043143707188935355, -0.006460102301076019, -0.005485965456024827, 0.00919564569848304, 8.198778865232741, 13.611472544905478, 9.573204633415175]",5.048712624831687e-148
8,"[-0.0034177996351549673, -0.0003232587164297756, 0.0033983610699244923, -0.0007033122569003392, -0.0008339363127900329, -0.0013461316988430023, 17.655339396986534, 11.318155723236313, 0.0]",0.0
9,"[-0.007822283397604471, 0.006934213718248674, 0.002770294876663187, 0.0008051965486663987, 0.006811594566823437, 0.005283890376467562, 10.388635262024202, 3.3236087957329055, 3.6903592622010306]",0.0
10,"[-0.0038550504687069466, -0.0016838014980759836, 0.0011613876230281994, -0.005071304384119948, 0.00479314899004989, 0.002761412600273517, 10.466419195825743, 10.2806443158733, 0.0]",6.70961545904654e-89
11,"[0.003021014973910926, -0.007984199916140064, -0.0018520918658985986, 0.002043720772196386, 0.0018936803950884637, -0.0035014610115484267, 0.0, 7.240847429192526, 1.1264546777422813]",0.0
12,"[-0.00020632321938717464, -0.0008178840676134308, 0.0018178494954007875, 0.003782225764084985, 0.0070313839817831335, 0.0011945768066647098, 10.115254258549866, 11.722394648157517, 0.0]",9.612419829509244e-16
13,"[0.0028950910134312616, -0.0041822447818739145, 0.0014682296940238312, 0.003748632126589318, 0.0007269064443815071, -0.0019772386502063875, 2.0427375678447417, 11.53730455842906, 7.136904210174271]",7.726824247213084e-23
14,"[-0.0041599086378017415, -0.0045606808344196646, 0.0013080418519206458, 0.009949469855276826, -0.0026878103986554933, -0.0011889243515337794, 23.17995332724259, 8.63307870712611, 0.0]",0.0
15,"[-0.001192255582030662, -0.0018774792671142169, 0.005302122582444468, -0.0016714259300453012, -0.00035022659016329587, -0.0022870622935140463, 16.600900475400135, 16.372574939316962, 0.2990693024478107]",2.2057370037240693e-192
16,"[-0.0027816960130905024, -0.0032189524544804895, -0.005664040351084333, 0.001784809100156435, 0.0012744369364074888, -0.00020649238630841995, 19.267609701568688, 11.57384532834541, 9.245841022024358]",0.0
17,"[-0.0012187204978981602, 0.003497943994885562, -0.0033078242733542824, -0.007122579120546719, -0.005778697740155736, 0.004261809294852534, 10.881287741288713, 5.640669668796971, 4.8905389258634955]",0.0
18,"[-0.002562816975179118, 0.0007532723612461662, 0.003869423674395307, -0.0023405765359133155, 0.0008911318361403557, 0.0011530562184217648, 17.773440674855777, 11.157633973298996, 0.0]",0.0
19,"[-0.0005458722043728695, -0.00013112950610094, 7.68964462881628e-05, 0.0005067900102234455, -0.0005509402899735453, -0.0007326679554417292, 8.162857711599194, 2.42382118715502, 0.0]",1.2947718847765102e-08
20,"[0.006315839036354224, 0.004593892531287529, -0.001167694818495369, -0.0017654287394853264, -0.0030869586878249874, -0.0010053366361969655, 4.594045328443256, 0.7897285842854822, 0.0]",0.0
