,0
152,9.765625e-12
153,2.4414062500000002e-11
154,0.0
155,0.0
156,4.8828125e-12
157,0.0
158,9.765625e-12
159,4.8828125e-12
160,0.0
161,0.0
162,0.0
163,4.8828125e-12
164,9.765625e-12
165,4.8828125e-12
166,0.0
167,0.0
168,0.0
169,9.765625e-12
170,4.8828125e-12
171,0.0
172,0.0
173,1.953125e-11
174,9.765625e-12
175,4.8828125e-12
176,9.765625e-12
177,2.9296875000000004e-11
178,0.0
179,9.765625e-12
180,3.90625e-11
181,4.8828125e-12
182,6.8359375e-11
183,4.8828125e-12
184,4.8828125e-12
185,0.0
186,0.0
187,2.4414062500000002e-11
188,2.9296875000000004e-11
189,1.4648437500000002e-11
190,9.765625e-12
191,0.0
192,9.765625e-12
193,3.41796875e-11
194,0.0
195,0.0
196,1.318359375e-10
197,9.765625e-12
198,9.765625e-12
199,4.8828125e-12
200,1.2207031250000002e-10
201,2.8320312500000003e-10
202,1.07421875e-10
203,4.8828125e-12
204,2.2460937500000002e-10
205,3.076171875e-10
206,3.076171875e-10
207,2.4414062500000004e-10
208,0.0
209,3.173828125e-10
210,3.564453125e-10
211,3.173828125e-10
212,0.0
213,3.125e-10
214,4.0527343750000005e-10
215,9.765625e-12
216,3.4667968750000004e-10
217,0.0
218,0.0
219,4.638671875e-10
220,4.5898437500000005e-10
221,4.4921875000000004e-10
222,1.7089843750000002e-10
223,4.19921875e-10
224,3.173828125e-10
225,4.19921875e-10
226,3.5156250000000005e-10
227,3.22265625e-10
228,4.4921875000000004e-10
229,4.4433593750000004e-10
230,4.248046875e-10
231,4.3457031250000003e-10
232,4.882812500000001e-10
233,4.0527343750000005e-10
234,4.0527343750000005e-10
235,3.759765625e-10
236,4.1015625e-10
237,3.4667968750000004e-10
238,3.7109375e-10
239,3.5156250000000005e-10
240,4.736328125e-10
241,3.22265625e-10
242,4.4433593750000004e-10
243,4.248046875e-10
244,3.662109375e-10
245,3.5156250000000005e-10
246,2.9785156250000004e-10
247,2.5390625e-10
248,1.85546875e-10
249,1.9531250000000002e-10
250,1.611328125e-10
251,1.4648437500000002e-10
252,1.9531250000000002e-10
253,1.318359375e-10
254,1.4160156250000001e-10
255,1.1718750000000002e-10
256,1.1718750000000002e-10
257,1.1230468750000001e-10
258,4.5410156250000005e-10
259,4.5410156250000005e-10
260,3.759765625e-10
261,4.4921875000000004e-10
262,3.5156250000000005e-10
263,4.296875e-10
264,3.662109375e-10
265,4.296875e-10
266,3.02734375e-10
267,3.7109375e-10
268,1.611328125e-10
269,3.4179687500000004e-10
270,1.3671875e-10
271,2.685546875e-10
272,2.587890625e-10
273,4.4433593750000004e-10
274,4.19921875e-10
275,3.9062500000000003e-10
276,4.248046875e-10
277,3.8574218750000003e-10
278,4.785156250000001e-10
279,3.3691406250000003e-10
280,2.9296875000000004e-10
281,2.0019531250000002e-10
282,2.734375e-10
283,1.07421875e-10
284,1.1718750000000002e-10
285,3.90625e-11
286,8.789062500000001e-11
287,8.789062500000001e-11
288,3.4667968750000004e-10
289,9.765625e-12
290,2.0019531250000002e-10
291,6.8359375e-11
292,1.1230468750000001e-10
293,7.324218750000001e-11
294,6.8359375e-11
295,4.8828125000000004e-11
296,5.37109375e-11
297,6.8359375e-11
298,4.3945312500000006e-11
299,4.3945312500000006e-11
300,2.9296875000000004e-11
301,4.3945312500000006e-11
302,3.41796875e-11
303,4.150390625e-10
304,2.734375e-10
305,4.0527343750000005e-10
306,1.806640625e-10
307,3.564453125e-10
308,8.300781250000001e-11
309,3.41796875e-11
310,5.859375000000001e-11
311,0.0
312,1.953125e-11
313,0.0
314,1.953125e-11
315,9.765625e-12
316,1.953125e-11
317,9.765625e-12
318,4.0039062500000004e-10
319,4.3457031250000003e-10
320,4.5898437500000005e-10
321,4.4921875000000004e-10
322,4.785156250000001e-10
323,4.785156250000001e-10
324,4.882812500000001e-10
325,3.662109375e-10
326,4.5898437500000005e-10
327,3.22265625e-10
328,4.248046875e-10
329,2.9296875000000004e-10
330,5.078125e-10
331,4.833984375e-10
332,5.029296875e-10
333,4.882812500000001e-10
334,4.3457031250000003e-10
335,4.931640625e-10
336,4.687500000000001e-10
337,4.736328125e-10
338,4.0039062500000004e-10
339,4.5898437500000005e-10
340,4.0527343750000005e-10
341,4.3457031250000003e-10
342,3.4179687500000004e-10
343,4.98046875e-10
344,3.7109375e-10
345,4.4433593750000004e-10
346,3.271484375e-10
347,4.19921875e-10
348,4.785156250000001e-10
349,4.248046875e-10
350,4.150390625e-10
351,4.687500000000001e-10
352,4.4433593750000004e-10
353,4.0527343750000005e-10
354,4.296875e-10
355,4.19921875e-10
356,5.029296875e-10
357,4.19921875e-10
358,5.17578125e-10
359,5.17578125e-10
360,4.687500000000001e-10
361,4.931640625e-10
362,4.4433593750000004e-10
363,4.19921875e-10
364,3.22265625e-10
365,3.662109375e-10
366,2.2460937500000002e-10
367,2.734375e-10
368,1.611328125e-10
369,9.765625000000001e-11
370,1.1230468750000001e-10
371,4.3945312500000006e-11
372,8.789062500000001e-11
373,0.0
374,6.8359375e-11
375,0.0
376,0.0
377,0.0
378,4.931640625e-10
379,4.19921875e-10
380,4.687500000000001e-10
381,5.029296875e-10
382,4.785156250000001e-10
383,4.150390625e-10
384,4.638671875e-10
385,3.9062500000000003e-10
386,4.296875e-10
387,4.150390625e-10
388,4.0527343750000005e-10
389,3.759765625e-10
390,4.3945312500000003e-10
391,3.564453125e-10
392,4.150390625e-10
393,5.46875e-10
394,9.765625e-12
395,3.22265625e-10
396,1.025390625e-10
397,1.6601562500000001e-10
398,5.859375000000001e-11
399,8.300781250000001e-11
400,2.9296875000000004e-11
401,3.41796875e-11
402,2.4414062500000002e-11
403,3.41796875e-11
404,2.9296875000000004e-11
405,2.4414062500000002e-11
406,2.4414062500000002e-11
407,2.4414062500000002e-11
408,4.785156250000001e-10
409,4.833984375e-10
410,4.785156250000001e-10
411,4.833984375e-10
412,4.3945312500000003e-10
413,4.931640625e-10
414,4.150390625e-10
415,5.029296875e-10
416,4.0527343750000005e-10
417,4.882812500000001e-10
418,2.9785156250000004e-10
419,4.638671875e-10
420,4.98046875e-10
421,4.5898437500000005e-10
422,4.5410156250000005e-10
423,4.638671875e-10
424,2.9296875000000004e-10
425,4.5898437500000005e-10
426,1.5625e-10
427,2.05078125e-10
428,1.4648437500000002e-10
429,4.8828125e-12
430,1.07421875e-10
431,0.0
432,6.34765625e-11
433,-4.8828125e-12
434,6.34765625e-11
435,3.41796875e-11
436,4.8828125000000004e-11
437,5.37109375e-11
438,3.9550781250000004e-10
