,HEBT2:XCB2:CUR,HEBT2:YCB2:CUR,HEBT2:XCB4:CUR,HEBT2:YCB4:CUR,HEBT2:Q5:CUR,HEBT2:Q6:CUR,HEBT2:XCB6:CUR,HEBT2:YCB6:CUR,HEBT2:Q7:CUR,HEBT2:Q8:CUR,DRA:Q1:CUR,DRA:Q2:CUR
25,0.2759586698873088,0.31841816671560486,0.3218955644328907,0.2927660287556087,0.3087936432623963,0.3150277642962021,0.3035138545342918,0.309639740613268,0.31657030544252274,0.3147827587152241,0.3227350727515512,0.30789474655658017
26,0.2758657775780561,0.3184093762588477,0.3219291998086509,0.2924132421419148,0.30880071413031934,0.3150179198160519,0.30341122946191956,0.30960833622012196,0.3166022037787501,0.3144178768350453,0.32285584987185034,0.3078920628848804
27,0.27573916768375967,0.31688238476395614,0.32200892983174306,0.29283731767695187,0.30869426792825566,0.3129947907408279,0.3037821894178119,0.3094183264677947,0.316627733536441,0.3144792142732481,0.32266830088118464,0.30713276543210577
28,0.27143165008661085,0.3169124368832473,0.3225323028667736,0.2838561480978763,0.30909013253122547,0.31478695970146586,0.2995344389520987,0.30783636687989213,0.3178313768482921,0.31512574705173685,0.32208551281769265,0.30768406183636676
29,0.27006748638122263,0.3195688021025793,0.32437894581713306,0.2835957450443723,0.3086960857365082,0.3146849551344951,0.29997952168959524,0.3072718372111297,0.31756587964257016,0.3147394741044916,0.3218516850515108,0.3085001914253682
30,0.2676400123034785,0.3186143670938924,0.3291680207504971,0.28237148250448113,0.30817945936168983,0.31444956395191637,0.2991182753209867,0.3124904828627565,0.31713835531425083,0.3140107291715333,0.32660717783323223,0.3070675305171699
31,0.2704955934244412,0.31849065476153804,0.32936633891272526,0.2820852870111217,0.30790762618257406,0.31430918777068273,0.29881126586196893,0.3138954281124599,0.3168237974676792,0.3138882594206854,0.32647555065851575,0.30687029284843376
32,0.27085722978224636,0.3185040726102752,0.32969729595489816,0.2817857943881861,0.30732811994751985,0.3140132204517058,0.2994222462692042,0.315815483646869,0.31681866952681315,0.3134937507710938,0.32609110051366336,0.3064218565800765
33,0.2707365682257743,0.31859449710042487,0.3294310505535306,0.2817452284347912,0.3070251178635436,0.31406363926594194,0.29927070014843027,0.31584249584341295,0.3168401928300666,0.31347150125668194,0.3262310035819502,0.3063245641087214
34,0.269808620163768,0.3180198421629865,0.3289272295212704,0.2817307767115219,0.30668064441344334,0.31384503043425294,0.2989342921894331,0.3155138512262089,0.3192726577715991,0.31624978391188596,0.3257861843835542,0.30610778892416474
35,0.2690002507080337,0.31848649452853717,0.3290711557230717,0.28167936560748297,0.306963522409748,0.3138485337526558,0.29938620340545935,0.31303896438838263,0.3192326830089318,0.31617008147821035,0.32591564569777354,0.3059571439564087
36,0.26885559909050116,0.3184523628285482,0.32905072466621366,0.28152287449046753,0.3068791551202215,0.31376228718722615,0.29927969140371924,0.31295715255389817,0.31918691449064035,0.3161308235411874,0.3259487236401725,0.30584138538424344
37,0.26835671225092333,0.31820129631091454,0.32899746882892417,0.2820485723953993,0.30667354174658,0.31360729798863385,0.2997228637360542,0.3128855046581202,0.3191568497915028,0.31604322109118776,0.32587462534651207,0.3058540140260615
38,0.2707048029975582,0.3157594111383968,0.32885819653986886,0.2836081342479497,0.30715739039577433,0.3142097044913455,0.3006700626486013,0.3048517286955109,0.3197998024266597,0.3164602424055288,0.32552700915855015,0.3068709731943029
39,0.2713149797674429,0.3160983848416343,0.32810874756079417,0.28206282590036713,0.306804028027852,0.3143315439353889,0.30050865398624077,0.3050683390865607,0.31968191921260125,0.31658714926404735,0.32554199617770496,0.3068965656075876
40,0.27071685850332394,0.3146424031774529,0.3279786136902772,0.2824211807680145,0.30691811783375134,0.3143319710327802,0.30006267396642095,0.3042852581025822,0.3197914061886241,0.31673243322949707,0.32558143944977447,0.30626723259162314
41,0.2707957325640628,0.3146723840659057,0.328033711422203,0.28211425896420295,0.30681341969640574,0.3141276898617781,0.30000130088136345,0.3043682561958761,0.31967067866550547,0.31666724014123226,0.3255012928112263,0.3061579176192113
